title,url,has_fee
Extremes of the Spatial Impact of Heat Waves,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303029,FALSE
Return Level Estimation for Large Spatial Extremes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304741,FALSE
Trend Analysis of Extreme Coastal Sea Levels from a Semi-Global Tide Gauge Data Set,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305121,FALSE
A Semiparametric Bayesian Spatiotemporal Model for Extreme Value Analysis with Big Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305246,FALSE
Using Climate Model Data to Predict the Distribution of Extreme Weather Events,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301684,FALSE
Discriminative Factor Model for Microbiome Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306894,FALSE
A Novel Normalization and Differential Abundance Test Framework for Microbiome Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306951,FALSE
A Bayesian Framework for Uncovering Association Between Microbial Composition and Host Phenotypes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307161,FALSE
A Hidden Markov Modeling Approach for Identifying Tumor Subclones in Next-Generation Sequencing Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306557,FALSE
Predicting Cancer Immunotherapy Treatment Response with Neoantigen Burden,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306802,FALSE
Predictive Models for Detecting Association Between MiRNAs and Lympho Vascular Invasion ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306775,FALSE
A Mixed-Model Approach for Powerful Testing of Genetic Associations with Cancer Risk Incorporating Tumor Characteristics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302877,FALSE
The Impact of Independence Assumption Violation in Capture Recapture Estimators of Catch from Electronic Reporting Systems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300648,FALSE
Bayesian Doubly Robust Adjustment for Finite Population Inference Using Big Data: Application to Naturalistic Driving Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301848,FALSE
A Modified Two-Stage Sampling Scheme with Integrated Second Stage Sample,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302870,FALSE
Optimal Sample Design for Estimation of Catch from Electronically Reported Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306400,FALSE
Weighting Matters: a Practical Application,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306468,FALSE
Applying Markov Methodology to Investigate Disease Progression in Multiple Sclerosis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307300,FALSE
Nonparametric Conditional Density Estimation for Pooled Biomarker Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307167,FALSE
On Performing Generalized Inferences for the Burr XII Reliability Function Based on Progressively Censored Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306409,FALSE
Side Effect Reduction of Prior and Processed Information on Survey Design (Parts 1 and 2),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301759,FALSE
Confronting Mental-Health-Mediated Harassment in a University Workplace: a Case Study,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305068,FALSE
Estimating Median Regression for Clustered Interval Censored Survival Data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304590,FALSE
Preference Probability Based on Ranks – a New Approach Using Logistic Regression with Zero Intercept,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303052,FALSE
Quantifying the Deception of an MLB Pitch,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304957,FALSE
Application of Data Analytics and Visualization in NCAA Division III Men’s Basketball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305304,FALSE
Devaluing the Yurchenko Full: The Effect of NCAA Women’s Gymnastics Code Modifications on Event and Total Scores,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305361,FALSE
Faint Galaxies Detection: An Example of Guided Follow-Up with Imbalanced Data Sets,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306525,FALSE
Is There Racial Bias in NFL Roughing the Passer Calls?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306821,FALSE
Longevity of NFL Players,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306868,FALSE
Determining Optimal Skills for Beach Volleyball Partners,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306880,FALSE
A SHINY Markov Machine for Decision-Making in Major League Baseball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306967,FALSE
The Effect Analytics Has on Canadian Basketball,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307090,FALSE
Meta-Analysis to Quantify Properties of Quarterback Metrics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307269,FALSE
Weighted Regression with Covariates Derived from Discrepancies Between High-Dimensional Predictors,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307225,FALSE
Predicting the Success of Kickstarter Campaigns: a Bayesian Semiparametric Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307178,FALSE
Minute-By-Minute Sleep Data: a SAS Macro to Create Summary Sleep Variables,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304846,FALSE
Interpretable Localized Time-Frequency Analysis via Penalized Reduced Rank Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305328,FALSE
Information Theoretic Measures of Diversity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307254,FALSE
Bayesian Semiparametric ROC Surface Estimation Under Verification Bias,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304394,FALSE
"Statistical Inference for L-Moments of Specific, Common Distributions",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304383,FALSE
Career Development Panel: Networking Like a Pro: a Guided Networking Session (FREE - NO REGISTRATION REQUIRED),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308074,FALSE
The ABC of Approximate Bayesian Computation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304600,FALSE
	Goodness-of-Fit	 Tests	 for 	3 Variants of the Stochastic Block Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300108,FALSE
A Broad Perspective on Network Testing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300548,FALSE
Signal Detection in Spiked Random Matrix and Network Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300577,FALSE
Bayesian Clinical Trial Designs to Evaluate Subgroup-Specific Treatment Effects,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300008,FALSE
Adaptive Contrast Weighted Learning and Tree-Based Reinforcement Learning for Multi-Stage Multi-Treatment Decision-Making,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300024,FALSE
Designing Precision Medicine Trials in Oncology to Yield Greater Population Impact,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300173,FALSE
Online Experimentation and Learning Algorithms in a Clinical Trial,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300379,FALSE
Bayesian Method for Causal Inference in Spatially Correlated Multivariate Time Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300005,FALSE
Big Data Bayesian Linear Regression and Variable Selection by Normal-Inverse-Gamma Summation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300013,FALSE
Bayesian Analysis of Dynamic Linear Topic Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300151,FALSE
Variational Message Passing for Elaborate Response Regression Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300220,FALSE
Statistical Inference for High-Dimensional Models via Recursive Online-Score Estimation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300141,FALSE
Dimension Reduction for High-Dimensional Censored Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300178,FALSE
Network Response Regression for Modeling Population of Networks with Covariates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300457,FALSE
Penalized Empirical Likelihood for the Sparse Cox Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300494,FALSE
Cultivating an Equitable and Inclusive Classroom Dynamic,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300305,FALSE
Cultivating Diversity by Encouraging Deeper Learning of Fundamental Concepts,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300501,FALSE
Equity for Underprepared Intro Stat Students: Complex Instruction and Corequisite Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300576,FALSE
Breaking Down Barriers: a Cohort Model for Broadening Participation in STEM,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300389,FALSE
Bridging the Gap: Increasing Underrepresented Minority Representation in the Statistical Sciences,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300479,FALSE
Salary Differentials by Gender and Discipline,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300302,FALSE
Assessing the Impact of Voter ID Laws,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300324,FALSE
"Data Bias, Algorithmic Fairness and Evaluating Discriminatory Impacts in Predictive Policing",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300555,FALSE
Clustering Language Features: Scaling up from Micro to Macro Variation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300030,FALSE
Assessing Partial Association Between Ordinal Variables: A General Framework,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300048,FALSE
Mediation Analysis via Copula Structural Equation Models for Variables of Mixed Types ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300174,FALSE
Bayesian Modeling of Univariate and Multivariate Time-Series of Counts,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300272,FALSE
Some Thoughts on Languages for Statistical Computing and Graphics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307407,FALSE
Visible and Invisible: Statistical Graphics and Computing Infrastructure,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307408,FALSE
Lessons Learned in Interactive and Dynamic Graphics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307409,FALSE
The Estimable Luke Tierney -- and Estimability in R,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307410,FALSE
On Statistical Thinking in Deep Learning ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300570,FALSE
Missingness by Design – Split Questionnaire Designs and Synthetic Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300472,FALSE
Multiple Imputation of Non-Ignorable Missing Survey Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300372,FALSE
"Data Fusion, Multiple Imputation for Clustered Data, and Split Questionnaire Designs: Research Inspired by Our Collaborations with Susie",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300353,FALSE
Principal Component Causal Estimands for Equivalence Trials in the Presence of Intercurrent Events,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300314,FALSE
An Evaluation of the Trimmed Mean Approach in Clinical Trials with Dropout,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300515,FALSE
Principal Stratification Approach for Bayesian Sequential Monitoring Design to Address Noncompliance in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300276,FALSE
Test of Treatment Effect for Binary Composite Endpoint with Missing Components in Clinical Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300550,FALSE
Structural-Factor Modeling of High-Dimensional Time Series: Another Look at Approximate Factor Models with Diverging Eigenvalues,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300011,FALSE
Introducing the Mean Locally Stationary Wavelet Process and Its Application to Business Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300463,FALSE
Testing for Stationarity of Functional Time Series in the Frequency Domain,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300483,FALSE
Autoregressive Models for Large Matrix Series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300586,FALSE
Women Transitioning into Leadership,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300543,FALSE
Artificial Intelligence (AI) in Healthcare and Medical Research in the Big Data Era,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300251,FALSE
Embedding Learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301679,FALSE
Deep Learning in Pathological Image Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304432,FALSE
Complex Disease Risk Prediction via a Deep Learning Method,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304484,FALSE
Incorporating Biological Network to Build Deep Learning Models for Gene Expression Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304674,FALSE
Graph Convolutional Neural Networks for Multiple Gene Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306500,FALSE
Torus Graphs for Multivariate Phase Coupling Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307959,FALSE
Hierarchical Recurrent Models of Neural Activity and Natural Behavior,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307960,FALSE
Neuronal Functional Connectivity Graph Estimation from Nonsimultaneous Recordings,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307961,FALSE
Probabilistic Models of Neural Responses Measured in Calcium Imaging,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307962,FALSE
Persuade or Influence a Non-Statistician Collaborator,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303044,FALSE
Practical Statistical Application and Communication in Financial Industry,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304342,FALSE
How to Talk Variable Selection to Investigators Without Mentioning LASSO,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304976,FALSE
How to Talk Statistics to Clinicians,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306496,FALSE
Role of Biostatisticians in Transnational Researches in the Era of Big Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306702,FALSE
Bayesian Analysis of Multivariate One-Way ANOVA Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303034,FALSE
Data Fusion with Transition-Constrained Diarization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306851,FALSE
Computational and Interpretational Considerations for Multivariate Analytics in Nuclear Nonproliferation Multisensor Arrays,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304401,FALSE
Data Fusion and Feature Selection to Inform the State of a Nuclear Reactor,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304801,FALSE
Integrated Statistical Learning and Feature Selection for Improved Biomarker Discovery,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306892,FALSE
Measuring Consumer Cryptocurrency Adoption and Use in the United States,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304413,FALSE
Ownership and Purchase Intention of Crypto-Assets – Results from an Austrian Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304501,FALSE
Economic Networks with Incentives: The Mobile Money Case in Ecuador,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306938,FALSE
Bubbles in My Bitcoin: Results from the 2018 Bitcoin Omnibus Survey,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307029,FALSE
A High Resolution Ensemble to Quantify Wind Energy Resources in Saudi Arabia,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304304,FALSE
A Stochastic Generator of Global Wind Ensembles,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304791,FALSE
Incorporating Photovoltaic and Load Uncertainty into Remote Microgrid Design Optimization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304838,FALSE
Modeling and Prediction of Non-Stationary Gaussian Fields with Application to Wind Data in Saudi Arabia,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306474,FALSE
Assessing Wind Energy Resources in the New Mega-City NEOM,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306676,FALSE
Inference for the Smoothed Proportion Whose Average Treatment Effect Exceeds a Threshold,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301734,FALSE
Proposing and Testing Sub-Groups with Heterogeneous Treatment Effects: a Sequence of Two Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304188,FALSE
Discovering Heterogeneous Exposure Effects in Air Pollution Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304377,FALSE
Best Practices for Detecting Treatment Effect Heterogeneity in Multisite Trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305013,FALSE
Leveraging Auxiliary Information on Marginal Distributions in Nonignorable Models for Item and Unit Nonresponse in Surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/https://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306561,FALSE
